"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
206.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3717E-006,4.6244E-006,5.5751E-006,6.2543E-006,6.6092E-006,6.6092E-006
206.9167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0465E-007,5.3731E-007,7.4793E-007,8.6831E-007,1.0739E-006,1.0739E-006
206.9583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8078E-008,2.8969E-008,2.9840E-008,3.0842E-008,3.1747E-008,3.1747E-008
207.0000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1381E-008,3.3114E-008,3.4881E-008,4.0915E-008,8.6054E-008,8.6054E-008
207.0417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1963E-004,6.1511E-003,6.2464E-003,6.1962E-003,6.1753E-003,6.1753E-003
207.0833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8647E-012,1.9420E-012,2.0620E-012,2.3632E-012,4.5247E-012,4.5247E-012
207.1250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7227E-012,8.1209E-012,9.1054E-012,1.5520E-011,9.0904E-011,9.0904E-011
207.1667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3275E-011,3.6078E-011,4.9643E-011,1.7137E-010,2.1915E-009,2.1915E-009
207.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0215E-010,3.2122E-010,1.1225E-009,8.5325E-009,9.0448E-008,9.0448E-008
207.2500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3911E-009,5.6496E-009,2.2311E-008,2.5928E-007,2.0665E-006,2.0665E-006
207.2917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5988E-007,9.4129E-005,3.6940E-004,3.4316E-004,3.3406E-004,3.3406E-004
207.3333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2239E-010,1.4892E-010,4.8949E-011,8.7700E-011,1.3003E-009,1.3003E-009
207.3750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0628E-007,4.8698E-007,1.4273E-005,9.5273E-005,9.6943E-005,9.6943E-005
207.4167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4446E-004,1.6718E-004,1.0550E-004,7.9587E-005,7.1740E-005,7.1740E-005
207.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3860E-004,1.2549E-004,1.1007E-004,9.4817E-005,8.2718E-005,8.2718E-005
207.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4520E-005,5.3355E-005,5.3063E-005,5.3295E-005,5.3665E-005,5.3665E-005
207.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9186E-005,6.4087E-005,6.0003E-005,5.6959E-005,5.4994E-005,5.4994E-005
207.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1854E-005,1.0430E-005,9.1039E-006,7.9863E-006,6.4507E-006,6.4507E-006
207.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7101E-005,9.7457E-005,9.9746E-005,1.0328E-004,1.0695E-004,1.0695E-004
207.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.4383E-005,6.9229E-005,6.4801E-005,6.1172E-005,5.8587E-005,5.8587E-005
207.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7168E-005,7.0463E-005,6.5098E-005,6.1362E-005,5.9247E-005,5.9247E-005
207.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.1403E-005,9.1640E-005,9.1049E-005,8.9440E-005,8.7413E-005,8.7413E-005
207.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5351E-005,3.6192E-005,3.6658E-005,3.6668E-005,3.6423E-005,3.6423E-005
207.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0152E-005,1.3371E-005,1.5266E-005,1.6349E-005,1.6861E-005,1.6861E-005
207.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.2995E-005,5.6952E-005,6.4617E-005,6.9798E-005,7.2202E-005,7.2202E-005
