"",-1.000,-0.950,-0.900,-0.850,-0.800,-0.750,-0.700,-0.650,-0.600,-0.550,-0.500,-0.450,-0.400,-0.350,-0.300,-0.250,-0.200,-0.150,-0.100,-0.050,0.000
207.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0584E+001,2.0584E+001,2.0583E+001,2.0583E+001,2.0583E+001,2.0583E+001
207.5000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0913E+001,2.0915E+001,2.0918E+001,2.0921E+001,2.0925E+001,2.0929E+001
207.5417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1660E+001,2.1661E+001,2.1663E+001,2.1664E+001,2.1666E+001,2.1667E+001
207.5833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1653E+001,2.1673E+001,2.1689E+001,2.1708E+001,2.1751E+001,2.1814E+001
207.6250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2350E+001,2.2423E+001,2.2446E+001,2.2459E+001,2.2473E+001,2.2487E+001
207.6667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3106E+001,2.3107E+001,2.3107E+001,2.3108E+001,2.3108E+001,2.3108E+001
207.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3612E+001,2.3613E+001,2.3614E+001,2.3615E+001,2.3615E+001,2.3616E+001
207.7500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3673E+001,2.3671E+001,2.3669E+001,2.3666E+001,2.3663E+001,2.3660E+001
207.7917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3418E+001,2.3417E+001,2.3415E+001,2.3413E+001,2.3411E+001,2.3409E+001
207.8333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3190E+001,2.3187E+001,2.3184E+001,2.3180E+001,2.3177E+001,2.3174E+001
207.8750,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2760E+001,2.2756E+001,2.2751E+001,2.2747E+001,2.2743E+001,2.2740E+001
