Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
     7952   55.2222       11.0649       11.0649       11.0649       0.00000      -0.00000      0.121259E-02  -28.6620      0.644618E-02  0.377980E-02   0.00000       0.00000      -366.274      0.227700      0.500000       5.00000       4.00000       1.54297       0.00000       0.00000       0.00000       0.00000    
     7953   55.2292       11.0460       11.0460       11.0460       0.00000      -0.00000      0.121870E-02  -29.1757      0.408629E-02  0.730031E-03   0.00000       0.00000      -366.176      0.227700      0.500000       5.00000       4.00000       1.53884       0.00000       0.00000       0.00000       0.00000    
     7954   55.2361       11.0267       11.0267       11.0267       0.00000      -0.00000      0.121386E-02  -28.9078      0.506115E-02  0.281746E-02   0.00000       0.00000      -366.077      0.227700      0.500000       5.00000       4.00000       1.53463       0.00000       0.00000       0.00000       0.00000    
     7955   55.2431       11.0076       11.0076       11.0076       0.00000      -0.00000      0.122397E-02  -29.7167      0.144862E-02 -0.467544E-02   0.00000       0.00000      -365.978      0.227700      0.500000       5.00000       4.00000       1.53046       0.00000       0.00000       0.00000       0.00000    
     7956   55.2500       10.9880       10.9880       10.9880       0.00000      -0.00000      0.122777E-02  -30.0787      0.232939E-02 -0.908529E-01   0.00000       0.00000      -365.877      0.227700      0.500000       5.00000       4.00000       1.52617       0.00000       0.00000       0.00000       0.00000    
     7957   55.2569       10.9682       10.9682       10.9682       0.00000      -0.00000      0.121231E-02  -29.0383      0.399043E-02  0.280883E-02   0.00000       0.00000      -365.775      0.227700      0.500000       5.00000       4.00000       1.52184       0.00000       0.00000       0.00000       0.00000    
     7958   55.2639       10.9490       10.9490       10.9490       0.00000      -0.00000      0.124145E-02  -31.2693     -0.171440     -0.659400       0.00000       0.00000      -365.676      0.227700      0.500000       5.00000       4.00000       1.51766       0.00000       0.00000       0.00000       0.00000    
     7959   55.2708       10.9284       10.9284       10.9284       0.00000      -0.00000      0.122395E-02  -30.0537     -0.444006E-02 -0.134893       0.00000       0.00000      -365.570      0.227700      0.500000       5.00000       4.00000       1.51316       0.00000       0.00000       0.00000       0.00000    
     7960   55.2778       10.9086       10.9086       10.9086       0.00000      -0.00000      0.122428E-02  -30.1643     -0.195498E-01 -0.204312       0.00000       0.00000      -365.469      0.227700      0.500000       5.00000       4.00000       1.50884       0.00000       0.00000       0.00000       0.00000    
     7961   55.2847       10.8887       10.8887       10.8887       0.00000      -0.00000      0.121092E-02  -29.2712      0.231079E-02 -0.317648E-03   0.00000       0.00000      -365.366      0.227700      0.500000       5.00000       4.00000       1.50450       0.00000       0.00000       0.00000       0.00000    
     7962   55.2917       10.8694       10.8694       10.8694       0.00000      -0.00000      0.124353E-02  -31.7901     -0.323105     -0.867008      0.613800E-01   0.00000      -365.267      0.227700      0.500000       5.00000       4.00000       1.50028       0.00000       0.00000       0.00000       0.00000    
     7963   55.2986       10.8485       10.8485       10.8485       0.00000      -0.00000      0.123075E-02  -30.9184     -0.170901     -0.507631      0.751440       0.00000      -365.160      0.227700      0.500000       5.00000       4.00000       1.49572       0.00000       0.00000       0.00000       0.00000    
     7964   55.3056       10.8283       10.8283       10.8283       0.00000      -0.00000      0.121063E-02  -29.5347      0.657201E-03 -0.179986E-02   3.52749       0.00000      -365.055      0.227700      0.500000       5.00000       4.00000       1.49130       0.00000       0.00000       0.00000       0.00000    
     7965   55.3125       10.8093       10.8093       10.8093       0.00000      -0.00000      0.126145E-02  -33.5250      0.262801E-02  0.109390E-02   6.64857       0.00000      -364.958      0.227700      0.500000       5.00000       4.00000       1.48715       0.00000       0.00000       0.00000       0.00000    
     7966   55.3194       10.7881       10.7881       10.7881       0.00000      -0.00000      0.146463E-02  -52.6328      0.505953E-02  0.385916E-02   9.84033       0.00000      -364.849      0.227700      0.500000       5.00000       4.00000       1.48253       0.00000       0.00000       0.00000       0.00000    
     7967   55.3264       10.7554       10.7554       10.7554       0.00000      -0.00000      0.158366E-02  -66.8557      0.655474E-02  0.544015E-02   12.2137       0.00000      -364.681      0.227700      0.500000       5.00000       4.00000       1.47539       0.00000       0.00000       0.00000       0.00000    
     7968   55.3333       10.7141       10.7141       10.7141       0.00000      0.123308E-04  0.117465E-02  -27.5190      0.830200E-02  0.832913E-02   14.3685       0.00000      -364.469      0.227700      0.500000       5.00000       4.00000       1.46636       0.00000       0.00000       0.00000       0.00000    
     7969   55.3403       10.6977       10.6977       10.6977       0.00000      -0.00000      0.116129E-02  -26.6773      0.117642E-01  0.127976E-01   16.8702       0.00000      -364.384      0.227700      0.500000       5.00000       4.00000       1.46278       0.00000       0.00000       0.00000       0.00000    
     7970   55.3472       10.6822       10.6822       10.6822       0.00000      -0.00000      0.115291E-02  -26.1769      0.137706E-01  0.158372E-01   18.2150       0.00000      -364.305      0.227700      0.500000       5.00000       4.00000       1.45939       0.00000       0.00000       0.00000       0.00000    
     7971   55.3542       10.6671       10.6671       10.6671       0.00000      0.101294E-04  0.114391E-02  -25.6388      0.159462E-01  0.182947E-01   19.5384       0.00000      -364.227      0.227700      0.500000       5.00000       4.00000       1.45610       0.00000       0.00000       0.00000       0.00000    
     7972   55.3611       10.6526       10.6526       10.6526       0.00000      -0.00000      0.114018E-02  -25.4662      0.165622E-01  0.187537E-01   22.3246       0.00000      -364.153      0.227700      0.500000       5.00000       4.00000       1.45292       0.00000       0.00000       0.00000       0.00000    
     7973   55.3681       10.6385       10.6385       10.6385       0.00000      -0.00000      0.112745E-02  -24.7070      0.196840E-01  0.241579E-01   25.9730       0.00000      -364.080      0.227700      0.500000       5.00000       4.00000       1.44984       0.00000       0.00000       0.00000       0.00000    
     7974   55.3750       10.6253       10.6253       10.6253       0.00000      -0.00000      0.111329E-02  -23.8397      0.232796E-01  0.293329E-01   25.7005       0.00000      -364.013      0.227700      0.500000       5.00000       4.00000       1.44697       0.00000       0.00000       0.00000       0.00000    
     7975   55.3819       10.6127       10.6127       10.6127       0.00000      -0.00000      0.109909E-02  -23.0034      0.267470E-01  0.340758E-01   27.5698       0.00000      -363.948      0.227700      0.500000       5.00000       4.00000       1.44421       0.00000       0.00000       0.00000       0.00000    
     7976   55.3889       10.6008       10.6008       10.6008       0.00000      -0.00000      0.109070E-02  -22.5443      0.286105E-01  0.362494E-01   30.1032       0.00000      -363.887      0.227700      0.500000       5.00000       4.00000       1.44162       0.00000       0.00000       0.00000       0.00000    
     7977   55.3958       10.5895       10.5895       10.5895       0.00000      -0.00000      0.107720E-02  -21.8204      0.316006E-01  0.421274E-01   37.9431       0.00000      -363.829      0.227700      0.500000       5.00000       4.00000       1.43916       0.00000       0.00000       0.00000       0.00000    
     7978   55.4028       10.5797       10.5797       10.5797       0.00000      -0.00000      0.104165E-02  -19.8017      0.401368E-01  0.544665E-01   39.9426       0.00000      -363.779      0.227700      0.500000       5.00000       4.00000       1.43701       0.00000       0.00000       0.00000       0.00000    
     7979   55.4097       10.5714       10.5714       10.5714       0.00000      -0.00000      0.987647E-03  -16.9574      0.521784E-01  0.770419E-01   41.8277       0.00000      -363.736      0.227700      0.500000       5.00000       4.00000       1.43519       0.00000       0.00000       0.00000       0.00000    
     7980   55.4167       10.5651       10.5651       10.5651       0.00000      -0.00000      0.126646E-02  -37.1244      0.680567E-01  0.954839E-01   267.966       0.00000      -363.704      0.227700      0.500000       5.00000       4.00000       1.43382       0.00000       0.00000       0.00000       0.00000    
     7981   55.4236       10.5745       10.5745       10.5745       0.00000      -0.00000      0.952597E-03  -16.3314      0.828671E-01  0.108738       188.647       0.00000      -363.752      0.227700      0.500000       5.00000       4.00000       1.43588       0.00000       0.00000       0.00000       0.00000    
     7982   55.4306       10.5871       10.5871       10.5871       0.00000      -0.00000      0.735925E-03  -7.31371      0.934327E-01  0.120610       59.6344       0.00000      -363.817      0.227700      0.500000       5.00000       4.00000       1.43861       0.00000       0.00000       0.00000       0.00000    
