"datetime","Shortwave_Radiation_Downwelling_wattPerMeterSquared","Air_Temperature_celsius","Relative_Humidity_percent","Dewpoint_Temperature_celsius","Ten_Meter_Elevation_Wind_Speed_meterPerSecond","Ten_Meter_Elevation_Wind_Direction_degree","Rainfall_millimeterPerHour","Surface_Level_Barometric_Pressure_pascal"
2020-06-02 18:00:00,42.7713333333333,18.4611666666667,69.3091666666667,12.6855,0,244.984166666667,0,98816.9166666667
2020-06-02 19:00:00,16.2306666666667,16.5688333333333,77.8648333333333,12.675,0.003,263.274666666667,0,98773.2833333333
2020-06-02 20:00:00,1.12716666666667,14.835,81.4765,11.6871666666667,0,273.1255,0,98767.8
2020-06-02 21:00:00,0,13.9031666666667,82.1888333333333,10.9131666666667,0.0223333333333333,290.085833333333,0,98771.1
2020-06-02 22:00:00,0,13.0866666666667,83.5828333333333,10.3645,0,289.098833333333,0,98733.3666666667
2020-06-02 23:00:00,0,12.0906666666667,85.8981666666667,9.79883333333333,0,274.562666666667,0,98695.9166666667
2020-06-03,0,11.3373333333333,86.9115,9.23266666666667,0,275.848,0,98640
2020-06-03 01:00:00,0,10.5696666666667,88.4386666666667,8.73566666666667,0,289.675,0,98578.8833333333
2020-06-03 02:00:00,0,9.91266666666667,90.1786666666667,8.37533333333333,0,291.885166666667,0,98509.1
2020-06-03 03:00:00,0,9.4585,91.3068333333333,8.11033333333333,0.162166666666667,292.326833333333,0,98434.55
2020-06-03 04:00:00,0.701166666666667,9.08766666666667,92.7513333333333,7.97616666666667,0.233833333333333,288.932166666667,0,98394.3
