0	15.041	14.309142	0.3902994	1	2020-07-23 22:10:00
0	14.651	14.223781	3.536621	1	2020-07-23 22:20:00
0	14.924	14.076637	2.2610448	1	2020-07-23 22:30:00
0	14.868	13.994982	2.2834758	1	2020-07-23 22:40:00
0	14.705	13.834412	2.4195572	1	2020-07-23 22:50:00
0	14.759	13.718093	1.8303696	1	2020-07-23 23:00:00
0	14.218	13.668008	1.502877	1	2020-07-23 23:10:00
0	14.144	13.602139	2.9908	1	2020-07-23 23:20:00
0	14.381	13.509935	2.4479698	1	2020-07-23 23:30:00
0	14.388	13.412416	1.0722018	1	2020-07-23 23:40:00
0	14.036	13.25091	2.699197	1	2020-07-23 23:50:00
0	13.884	13.102553	2.0875784	1	2020-07-24 00:00:00
0	13.67	13.056297	2.5705926	1	2020-07-24 00:10:00
0	13.582	12.962119	3.0999642	1	2020-07-24 00:20:00
0	13.478	12.907376	3.2465134	1	2020-07-24 00:30:00
0	13.337	12.749129	3.2509996	1	2020-07-24 00:40:00
0	13.267	12.708711	0.5413348	1	2020-07-24 00:50:00
0	13.27	12.715165	0.4815188	1	2020-07-24 01:00:00
0	13.084	12.670986	1.106596	1	2020-07-24 01:10:00
0	12.948	12.590133	0.904717	1	2020-07-24 01:20:00
0	12.726	12.492122	3.3182926	1	2020-07-24 01:30:00
0	12.588	12.390493	0.792562	1	2020-07-24 01:40:00
0	12.351	12.358887	1.0378076	1	2020-07-24 01:50:00
0	12.423	12.310764	2.1892656	1	2020-07-24 02:00:00
0	12.429	12.266983	0.0343942	1	2020-07-24 02:10:00
0	12.242	12.214704	0.0927148	1	2020-07-24 02:20:00
0	12.105	12.177767	0.8329378	1	2020-07-24 02:30:00
0	12.078	12.169378	2.5526478	1	2020-07-24 02:40:00
0	12.144	12.148329	1.8333604	1	2020-07-24 02:50:00
0	12.371	12.188678	1.0049088	1	2020-07-24 03:00:00
0	12.412	12.21739	2.0098176	1	2020-07-24 03:10:00
0	12.474	12.236287	2.153376	1	2020-07-24 03:20:00
0	12.563	12.233463	2.2685218	1	2020-07-24 03:30:00
0	12.686	12.267272	0	1	2020-07-24 03:40:00
0	12.373	12.449679	0	1	2020-07-24 03:50:00
0	12.459	12.369708	2.534703	1	2020-07-24 04:00:00
0	12.583	12.387156	2.729105	1	2020-07-24 04:10:00
0	12.674	12.327285	0.732746	1	2020-07-24 04:20:00
0	12.668	12.308801	0.6190956	1	2020-07-24 04:30:00
